participant,device_location,segment_id,classified_posture,xmin,xmax,ymin,ymax
3,lower_back,192,good+neck slouch+shoulder slouch,0.3816475553672212,0.3816475553672212,-0.38439999999999996,-0.38439999999999996
3,lower_back,193,shoulder slouch,0.3816475553672212,0.38274733975917996,-0.38439999999999996,9.5658
3,lower_back,194,unknown,0.38274733975917996,0.38274733975917996,9.5658,9.5658
3,lower_back,195,lumbar slouch,0.38274733975917996,0.48504962975425875,9.5658,10.56
3,lower_back,196,shoulder slouch,0.4857139666216417,0.4857139666216417,9.697333333333333,9.697333333333333
3,lower_back,197,lumbar slouch,0.4857139666216417,0.4857139666216417,9.697333333333333,9.697333333333333
3,lower_back,198,shoulder slouch,0.4864117994319765,0.49778926563556325,5.4722,7.1611666666666665
3,lower_back,199,good+neck slouch,0.49831961846493683,0.49831961846493683,3.2244,3.2244
3,lower_back,200,good+neck slouch+shoulder slouch,0.49831961846493683,0.49831961846493683,3.2244,3.2244
3,lower_back,201,neck slouch+shoulder slouch,0.49831961846493683,0.49831961846493683,3.2244,3.2244
3,lower_back,202,unknown,0.49888346750346435,0.49888346750346435,0.5780000000000001,0.5780000000000001
3,lower_back,203,neck slouch,0.49888346750346435,0.49888346750346435,0.5780000000000001,0.5780000000000001
3,lower_back,204,good+neck slouch,0.49888346750346435,0.49888346750346435,0.5780000000000001,0.5780000000000001
3,lower_back,205,unknown,0.499352411237194,0.5006140928198541,-0.4692,-0.26525
3,lower_back,206,neck slouch,0.5011165324965356,0.5011165324965356,2.9588,2.9588
3,lower_back,207,good+neck slouch,0.5011165324965356,0.5011165324965356,2.9588,2.9588
3,lower_back,208,good+neck slouch+shoulder slouch,0.5011165324965356,0.5011165324965356,2.9588,2.9588
3,lower_back,209,neck slouch+shoulder slouch,0.5011165324965356,0.5011165324965356,2.9588,2.9588
3,lower_back,210,shoulder slouch,0.5016468853259093,0.5090941571629867,6.791333333333333,8.34825
3,lower_back,211,unknown,0.5090941571629867,0.5090941571629867,8.34825,8.34825
3,lower_back,212,lumbar slouch,0.5090941571629867,0.5163795318093626,8.34825,13.1714
3,lower_back,213,unknown,0.5169768765246399,0.5169768765246399,9.3152,9.3152
3,lower_back,214,lumbar slouch,0.5169768765246399,0.5169768765246399,9.3152,9.3152
3,lower_back,215,unknown,0.517546308087225,0.5200361755757956,8.885285714285715,9.2428
3,lower_back,216,shoulder slouch,0.5209014883670916,0.5209014883670916,8.8342,8.8342
3,lower_back,217,unknown,0.5209014883670916,0.5209014883670916,8.8342,8.8342
3,lower_back,218,shoulder slouch,0.5214709199296766,0.5449850942428289,8.672799999999999,8.834
3,lower_back,219,unknown,0.5449850942428289,0.5542299832821999,8.834,9.770333333333333
3,lower_back,220,lumbar slouch,0.5542299832821999,0.5594162767073118,9.392333333333333,9.990166666666667
3,lower_back,221,unknown,0.5600806135746947,0.5600806135746947,9.3448,9.3448
3,lower_back,222,lumbar slouch,0.5600806135746947,0.5600806135746947,9.3448,9.3448
3,lower_back,223,unknown,0.5606500451372799,0.5749137478870036,9.168,9.340399999999999
3,lower_back,224,lumbar slouch,0.5749137478870036,0.5980985450284931,9.340399999999999,9.702666666666667
3,lower_back,225,unknown,0.5987293859529244,0.5987293859529244,9.422833333333333,9.422833333333333
3,lower_back,226,lumbar slouch,0.5987293859529244,0.5987293859529244,9.422833333333333,9.422833333333333
3,lower_back,227,shoulder slouch,0.5993267309344036,0.5993267309344036,8.7486,8.7486
3,lower_back,228,unknown,0.5993267309344036,0.5993267309344036,8.7486,8.7486
3,lower_back,229,good+neck slouch+shoulder slouch,0.5999575718588348,0.5999575718588348,6.3015,6.3015
3,lower_back,230,shoulder slouch,0.5999575718588348,0.5999575718588348,6.3015,6.3015
3,lower_back,231,good+neck slouch,0.6005604993643717,0.610771189023894,1.2055,3.9568333333333334
3,lower_back,232,good+neck slouch+shoulder slouch,0.610771189023894,0.610771189023894,3.9568333333333334,3.9568333333333334
3,lower_back,233,neck slouch+shoulder slouch,0.610771189023894,0.610771189023894,3.9568333333333334,3.9568333333333334
3,lower_back,234,shoulder slouch,0.610771189023894,0.610771189023894,3.9568333333333334,3.9568333333333334
3,lower_back,235,good+neck slouch+shoulder slouch,0.6114020299483252,0.6114020299483252,5.178166666666667,5.178166666666667
3,lower_back,236,shoulder slouch,0.6114020299483252,0.6114020299483252,5.178166666666667,5.178166666666667
3,lower_back,237,good+neck slouch+shoulder slouch,0.6120663665495061,0.6126972074739372,4.0266,4.7076
3,lower_back,238,neck slouch+shoulder slouch,0.6126972074739372,0.6132331430935705,4.7076,5.0384
3,lower_back,239,good+neck slouch+shoulder slouch,0.6137634961891462,0.6137634961891462,4.9042,4.9042
3,lower_back,240,neck slouch+shoulder slouch,0.6137634961891462,0.6137634961891462,4.9042,4.9042
3,lower_back,241,shoulder slouch,0.6137634961891462,0.6137634961891462,4.9042,4.9042
3,lower_back,242,good+neck slouch,0.6143273449614716,0.6143273449614716,2.5192,2.5192
3,lower_back,243,good+neck slouch+shoulder slouch,0.6143273449614716,0.6143273449614716,2.5192,2.5192
3,lower_back,244,good+neck slouch,0.6149246899429509,0.6149246899429509,2.8476,2.8476
3,lower_back,245,good+neck slouch+shoulder slouch,0.6149246899429509,0.6154606255625842,2.8476,5.147166666666667
3,lower_back,246,neck slouch+shoulder slouch,0.6154606255625842,0.6154606255625842,5.147166666666667,5.147166666666667
3,lower_back,247,shoulder slouch,0.6154606255625842,0.61725266024082,5.147166666666667,5.4394
3,lower_back,248,good+neck slouch+shoulder slouch,0.6179225796322606,0.6179225796322606,4.7798,4.7798
3,lower_back,249,neck slouch+shoulder slouch,0.6179225796322606,0.6179225796322606,4.7798,4.7798
3,lower_back,250,shoulder slouch,0.6179225796322606,0.6179225796322606,4.7798,4.7798
3,lower_back,251,good+neck slouch+shoulder slouch,0.6184529324616342,0.6277648136531109,3.3972,26.051499999999997
3,lower_back,252,unknown,0.6277648136531109,0.6277648136531109,26.051499999999997,26.051499999999997
3,lower_back,253,good+neck slouch+shoulder slouch,0.6284291505204939,0.6499838101744491,3.9433333333333334,4.4448
3,lower_back,254,good+neck slouch,0.6505141632700246,0.6505141632700246,3.2565,3.2565
3,lower_back,255,good+neck slouch+shoulder slouch,0.6505141632700246,0.6505141632700246,3.2565,3.2565
3,lower_back,256,good+neck slouch,0.6511785001374076,0.6517088529667813,2.5312,2.5992
3,lower_back,257,good+neck slouch+shoulder slouch,0.6517088529667813,0.6575985619924877,2.5992,4.337
3,lower_back,258,neck slouch+shoulder slouch,0.6575985619924877,0.6581289148218612,4.337,5.391
3,lower_back,259,shoulder slouch,0.6581289148218612,0.6598595401382511,5.3304,9.536
3,lower_back,260,lumbar slouch,0.6598595401382511,0.7401493920599623,9.534333333333333,15.325800000000001
3,lower_back,261,shoulder slouch,0.7408472248702971,0.7408472248702971,7.437,7.437
3,lower_back,262,unknown,0.7415115617376801,0.7415115617376801,3.6189999999999998,3.6189999999999998
3,lower_back,263,good+neck slouch,0.7415115617376801,0.7415115617376801,3.6189999999999998,3.6189999999999998
3,lower_back,264,good+neck slouch+shoulder slouch,0.7415115617376801,0.7415115617376801,3.6189999999999998,3.6189999999999998
3,lower_back,265,shoulder slouch,0.7415115617376801,0.7415115617376801,3.6189999999999998,3.6189999999999998
3,lower_back,266,unknown,0.7420754105100055,0.7420754105100055,-0.9348333333333333,-0.9348333333333333
3,lower_back,267,neck slouch,0.7426727554914848,0.7432756829970217,0.6206,0.6952
3,lower_back,268,good+neck slouch,0.7432756829970217,0.7443698848649228,0.6952,2.9422
3,lower_back,269,good+neck slouch+shoulder slouch,0.7443698848649228,0.7499246339287068,2.9422,4.7836
3,lower_back,270,neck slouch+shoulder slouch,0.7499246339287068,0.7516552595112987,4.7836,5.0428
3,lower_back,271,good+neck slouch,0.752252604226576,0.752252604226576,3.866,3.866
3,lower_back,272,good+neck slouch+shoulder slouch,0.752252604226576,0.752252604226576,3.866,3.866
3,lower_back,273,neck slouch+shoulder slouch,0.752252604226576,0.752252604226576,3.866,3.866
3,lower_back,274,good+neck slouch,0.7528164532651035,0.7528164532651035,2.471,2.471
3,lower_back,275,good+neck slouch+shoulder slouch,0.7528164532651035,0.7528164532651035,2.471,2.471
3,lower_back,276,good+neck slouch,0.7534863726565441,0.7545805745244452,1.5624,2.998
3,lower_back,277,good+neck slouch+shoulder slouch,0.7545805745244452,0.7551444235629726,2.998,3.8846
3,lower_back,278,good+neck slouch,0.7556803589164038,0.7556803589164038,2.12575,2.12575
3,lower_back,279,good+neck slouch+shoulder slouch,0.7556803589164038,0.7556803589164038,2.12575,2.12575
3,lower_back,280,unknown,0.7561437201260759,0.7574054017087362,-1.2323333333333333,0.261
3,lower_back,281,neck slouch,0.7574054017087362,0.7574054017087362,0.261,0.261
3,lower_back,282,unknown,0.758008329214273,0.764059935430681,-1.866857142857143,0.969
3,lower_back,283,neck slouch,0.764059935430681,0.764059935430681,0.969,0.969
3,lower_back,284,good+neck slouch,0.764059935430681,0.764059935430681,0.969,0.969
3,lower_back,285,good+neck slouch+shoulder slouch,0.7646237844692084,0.7653216172795432,3.1446666666666667,3.6934
3,lower_back,286,neck slouch+shoulder slouch,0.7658240566900225,0.7658240566900225,5.1318,5.1318
3,lower_back,287,shoulder slouch,0.7658240566900225,0.7658240566900225,5.1318,5.1318
3,lower_back,288,neck slouch+shoulder slouch,0.7664214016715019,0.7664214016715019,5.844833333333334,5.844833333333334
3,lower_back,289,shoulder slouch,0.7664214016715019,0.7670187466529812,5.844833333333334,8.1856
3,lower_back,290,unknown,0.7670187466529812,0.7676160913682585,8.1856,9.478
3,lower_back,291,lumbar slouch,0.7676160913682585,0.7676160913682585,9.478,9.478
3,lower_back,292,shoulder slouch,0.7682525150829492,0.7682525150829492,7.567,7.567
3,lower_back,293,unknown,0.7682525150829492,0.7689168516841302,1.1724285714285714,7.567
3,lower_back,294,good+neck slouch+shoulder slouch,0.7689168516841302,0.7689168516841302,1.1724285714285714,1.1724285714285714
3,lower_back,295,neck slouch+shoulder slouch,0.7689168516841302,0.7689168516841302,1.1724285714285714,1.1724285714285714
3,lower_back,296,unknown,0.7696816766465706,0.7720431428873916,-18.2682,-7.110833333333334
3,lower_back,297,neck slouch,0.7726404876026689,0.7726404876026689,2.57475,2.57475
3,lower_back,298,good+neck slouch+shoulder slouch,0.7726404876026689,0.7726404876026689,2.57475,2.57475
3,lower_back,299,unknown,0.7731038485461388,0.7731038485461388,-2.4772499999999997,-2.4772499999999997
3,lower_back,300,neck slouch,0.7731038485461388,0.7731038485461388,-2.4772499999999997,-2.4772499999999997
3,lower_back,301,unknown,0.7735727922798684,0.8320400164716057,-14.733,0.2472
3,lower_back,302,good+neck slouch,0.8320400164716057,0.8320400164716057,0.2472,0.2472
3,lower_back,303,good+neck slouch+shoulder slouch,0.8320400164716057,0.8320400164716057,0.2472,0.2472
3,lower_back,304,unknown,0.832575952091239,0.832575952091239,3.0376,3.0376
3,lower_back,305,good+neck slouch+shoulder slouch,0.832575952091239,0.832575952091239,3.0376,3.0376
3,lower_back,306,unknown,0.8331732970727184,0.8490392236248802,-9.756,0.6352
3,lower_back,307,good+neck slouch,0.8490392236248802,0.8501334254927813,0.6352,2.46375
3,lower_back,308,good+neck slouch+shoulder slouch,0.8501334254927813,0.8501334254927813,2.46375,2.46375
3,lower_back,309,neck slouch,0.850602369226511,0.850602369226511,1.951,1.951
3,lower_back,310,good+neck slouch,0.850602369226511,0.850602369226511,1.951,1.951
3,lower_back,311,good+neck slouch+shoulder slouch,0.850602369226511,0.850602369226511,1.951,1.951
3,lower_back,312,unknown,0.8511327220558845,0.8511327220558845,-2.0896,-2.0896
3,lower_back,313,neck slouch,0.8511327220558845,0.8511327220558845,-2.0896,-2.0896
3,lower_back,314,unknown,0.8516965710944121,0.86669718512148,-8.978200000000001,1.7478
3,lower_back,315,good+neck slouch,0.86669718512148,0.86669718512148,1.7478,1.7478
3,lower_back,316,good+neck slouch+shoulder slouch,0.86669718512148,0.8683608185519662,1.7478,5.248833333333334
3,lower_back,317,shoulder slouch,0.8683608185519662,0.8690251554193491,5.248833333333334,10.8415
3,lower_back,318,unknown,0.8690251554193491,0.8690251554193491,10.8415,10.8415
3,lower_back,319,lumbar slouch,0.8690251554193491,0.9422641045615493,10.8415,14.898333333333333
3,lower_back,320,good+neck slouch,0.942961937371884,0.942961937371884,7.4383333333333335,7.4383333333333335
3,lower_back,321,neck slouch+shoulder slouch,0.942961937371884,0.942961937371884,7.4383333333333335,7.4383333333333335
3,lower_back,322,shoulder slouch,0.942961937371884,0.942961937371884,7.4383333333333335,7.4383333333333335
3,lower_back,323,unknown,0.942961937371884,0.942961937371884,7.4383333333333335,7.4383333333333335
3,lower_back,324,lumbar slouch,0.942961937371884,0.942961937371884,7.4383333333333335,7.4383333333333335
3,lower_back,325,unknown,0.9438886592588239,0.9438886592588239,-2.3125999999999998,-2.3125999999999998
3,lower_back,326,neck slouch,0.9438886592588239,0.9438886592588239,-2.3125999999999998,-2.3125999999999998
3,lower_back,327,unknown,0.9444915867643608,1,-7.325166666666666,-2.3136
3,mid_back,0,unknown,0,0.37780805558395403,-24.94033333333333,22.9704
3,mid_back,1,shoulder slouch,0.37780805558395403,0.3783106156363144,22.9704,26.24925
3,mid_back,2,unknown,0.37877408810471097,0.6603809407731744,-23.334666666666667,22.286
3,mid_back,3,shoulder slouch,0.6603809407731744,0.6612464610704465,22.286,27.81625
3,mid_back,4,unknown,0.6616429253010978,0.6616429253010978,24.17375,24.17375
3,mid_back,5,shoulder slouch,0.6616429253010978,0.6616429253010978,24.17375,24.17375
3,mid_back,6,unknown,0.6621063975032283,0.6657024954340731,15.459,24.73975
3,mid_back,7,shoulder slouch,0.6661659676362036,0.6769486772979818,24.93225,27.822499999999998
3,mid_back,8,unknown,0.6773786457806388,0.8942110642454414,-30.796666666666667,24.4655
3,mid_back,9,shoulder slouch,0.8946801203120622,0.8987006025948077,24.9686,28.1996
3,mid_back,10,unknown,0.8987006025948077,0.8987006025948077,28.1996,28.1996
3,mid_back,11,shoulder slouch,0.8991696586614284,0.9001356911821854,28.043400000000002,28.2448
3,mid_back,12,unknown,0.9005991636505819,0.9005991636505819,25.766666666666666,25.766666666666666
3,mid_back,13,shoulder slouch,0.9005991636505819,0.9005991636505819,25.766666666666666,25.766666666666666
3,mid_back,14,unknown,0.9010012117457235,0.9010012117457235,24.761333333333333,24.761333333333333
3,mid_back,15,shoulder slouch,0.9010012117457235,0.9010012117457235,24.761333333333333,24.761333333333333
3,mid_back,16,unknown,0.9013641719906351,0.9148048669174845,16.02625,25.263
3,mid_back,17,shoulder slouch,0.9148048669174845,0.9188309330647202,25.263,28.39975
3,mid_back,18,unknown,0.9192944052668507,0.9238509518539623,28.448,28.5422
3,mid_back,19,shoulder slouch,0.9242865039348435,0.9242865039348435,28.425666666666665,28.425666666666665
3,mid_back,20,unknown,0.9242865039348435,0.9242865039348435,28.425666666666665,28.425666666666665
3,mid_back,21,shoulder slouch,0.9246829681654947,0.9288765545076946,28.3216,28.39675
3,mid_back,22,unknown,0.9293735306955647,0.9424177616580288,25.29325,29.03125
3,mid_back,23,shoulder slouch,0.9424177616580288,0.9424177616580288,25.29325,25.29325
3,mid_back,24,unknown,0.9424177616580288,1,-23.54375,25.29325
3,neck,0,unknown,0,1,-39.04816666666667,7.7092
4,lower_back,0,unknown,0,0.0042433840753375125,-0.005,0.10516666666666666
4,lower_back,1,neck slouch,0.0042433840753375125,0.0062674947698763825,0.10516666666666666,0.784625
4,lower_back,2,good+neck slouch,0.0062674947698763825,0.00782879253753086,0.784625,1.6316
4,lower_back,3,unknown,0.008397550960654473,0.008397550960654473,0.8197,0.8197
4,lower_back,4,neck slouch,0.008397550960654473,0.008397550960654473,0.8197,0.8197
4,lower_back,5,good+neck slouch,0.008397550960654473,0.008397550960654473,0.8197,0.8197
4,lower_back,6,unknown,0.009457002998285197,0.012378859922519761,-14.287833333333333,0.07928571428571426
4,lower_back,7,neck slouch,0.012378859922519761,0.012378859922519761,0.07928571428571426,0.07928571428571426
4,lower_back,8,good+neck slouch,0.012378859922519761,0.012378859922519761,0.07928571428571426,0.07928571428571426
4,lower_back,9,unknown,0.013209693459115598,0.013209693459115598,-0.2818888888888889,-0.2818888888888889
4,lower_back,10,neck slouch,0.013209693459115598,0.013209693459115598,-0.2818888888888889,-0.2818888888888889
4,lower_back,11,good+neck slouch,0.013209693459115598,0.013209693459115598,-0.2818888888888889,-0.2818888888888889
4,lower_back,12,unknown,0.01420780872846108,0.12668815298194852,-1.9995714285714286,0.19866666666666669
4,lower_back,13,neck slouch,0.12668815298194852,0.130412963286931,0.19866666666666669,0.2494
4,lower_back,14,unknown,0.1309761455193526,0.1309761455193526,0.2284,0.2284
4,lower_back,15,neck slouch,0.1309761455193526,0.1309761455193526,0.2284,0.2284
4,lower_back,16,unknown,0.13150587167111166,0.13260435598010695,-0.1318,0.17800000000000002
4,lower_back,17,neck slouch,0.13260435598010695,0.21468958054419993,0.157875,0.659
4,lower_back,18,unknown,0.21528621938905884,0.21528621938905884,0.08057142857142857,0.08057142857142857
4,lower_back,19,neck slouch,0.21528621938905884,0.21528621938905884,0.08057142857142857,0.08057142857142857
4,lower_back,20,unknown,0.21598322727356756,0.216613322199089,-0.6626,0.022000000000000002
4,lower_back,21,neck slouch,0.21724899358119987,0.21724899358119987,0.3144,0.3144
4,lower_back,22,unknown,0.21781217581362147,0.21781217581362147,0.09659999999999999,0.09659999999999999
4,lower_back,23,neck slouch,0.21781217581362147,0.21781217581362147,0.09659999999999999,0.09659999999999999
4,lower_back,24,unknown,0.21837535831193045,0.25687807369265925,-0.9206666666666666,0.1565
